index,Company,TypeName,Ram,Weight,Price,TouchScreen,IPS,PPI,Cpu brand,HDD,SSD,Gpu brand,OS
1263,Acer,Notebook,4,0.8754687373538999,15397.92,0,0,100.45466986113651,Other Intel Processor,500,0,Intel,Others/No OS/Linux
1264,Dell,Notebook,2,0.7884573603642703,20193.12,0,0,100.45466986113651,Other Intel Processor,500,0,Intel,Windows
1265,Lenovo,Notebook,8,0.9555114450274363,47898.72,0,1,141.21199808219862,Intel Core i7,1000,0,Nvidia,Windows
1266,HP,Notebook,6,0.712949807856125,29303.4672,0,0,141.21199808219862,AMD Processor,0,0,AMD,Windows
1267,Dell,Notebook,8,0.8329091229351039,42943.1472,0,0,100.45466986113651,Intel Core i7,1000,0,AMD,Others/No OS/Linux
1268,HP,Netbook,2,0.1570037488096647,11135.52,0,0,135.0942111925629,Other Intel Processor,0,0,Intel,Windows
1269,Asus,Notebook,4,0.7884573603642703,38378.6496,0,0,100.45466986113651,Intel Core i7,500,0,Nvidia,Windows
1270,Lenovo,2 in 1 Convertible,4,0.5877866649021191,33992.64,1,1,157.3505121487356,Intel Core i7,0,128,Intel,Windows
1271,Lenovo,2 in 1 Convertible,16,0.26236426446749106,79866.72,1,1,276.053530085501,Intel Core i7,0,512,Intel,Windows
1272,Lenovo,Notebook,2,0.4054651081081644,12201.12,0,0,111.93520355955211,Other Intel Processor,0,0,Intel,Windows
1273,HP,Notebook,6,0.7839015438284094,40705.92,0,0,100.45466986113651,Intel Core i7,1000,0,AMD,Windows
1274,Asus,Notebook,4,0.7884573603642703,19660.32,0,0,100.45466986113651,Other Intel Processor,500,0,Intel,Windows
1275,Asus,Ultrabook,8,0.1823215567939546,38841.12,0,1,165.6321180513006,Other Intel Processor,0,512,Intel,Windows
1276,Dell,Notebook,6,0.8329091229351039,24455.52,0,0,100.45466986113651,Intel Core i3,1000,0,Intel,Windows
1277,Acer,Notebook,4,0.8754687373538999,15397.92,0,0,100.45466986113651,Other Intel Processor,500,0,Intel,Others/No OS/Linux
1278,Dell,Notebook,2,0.7884573603642703,20193.12,0,0,100.45466986113651,Other Intel Processor,500,0,Intel,Windows
1279,Lenovo,Notebook,8,0.9555114450274363,47898.72,0,1,141.21199808219862,Intel Core i7,1000,0,Nvidia,Windows
1280,HP,Notebook,6,0.712949807856125,29303.4672,0,0,141.21199808219862,AMD Processor,0,0,AMD,Windows
1281,Dell,Notebook,8,0.8329091229351039,42943.1472,0,0,100.45466986113651,Intel Core i7,1000,0,AMD,Others/No OS/Linux
1282,HP,Netbook,2,0.1570037488096647,11135.52,0,0,135.0942111925629,Other Intel Processor,0,0,Intel,Windows
1283,Asus,Notebook,4,0.7884573603642703,38378.6496,0,0,100.45466986113651,Intel Core i7,500,0,Nvidia,Windows
1284,Lenovo,2 in 1 Convertible,4,0.5877866649021191,33992.64,1,1,157.3505121487356,Intel Core i7,0,128,Intel,Windows
1285,Lenovo,2 in 1 Convertible,16,0.26236426446749106,79866.72,1,1,276.053530085501,Intel Core i7,0,512,Intel,Windows
1286,Lenovo,Notebook,2,0.4054651081081644,12201.12,0,0,111.93520355955211,Other Intel Processor,0,0,Intel,Windows
1287,HP,Notebook,6,0.7839015438284094,40705.92,0,0,100.45466986113651,Intel Core i7,1000,0,AMD,Windows
1288,Asus,Notebook,4,0.7884573603642703,19660.32,0,0,100.45466986113651,Other Intel Processor,500,0,Intel,Windows
1289,Asus,Ultrabook,8,0.1823215567939546,38841.12,0,1,165.6321180513006,Other Intel Processor,0,512,Intel,Windows
1290,Dell,Notebook,6,0.8329091229351039,24455.52,0,0,100.45466986113651,Intel Core i3,1000,0,Intel,Windows
1291,Acer,Notebook,4,0.8754687373538999,15397.92,0,0,100.45466986113651,Other Intel Processor,500,0,Intel,Others/No OS/Linux
1292,Dell,Notebook,2,0.7884573603642703,20193.12,0,0,100.45466986113651,Other Intel Processor,500,0,Intel,Windows
1293,Lenovo,Notebook,8,0.9555114450274363,47898.72,0,1,141.21199808219862,Intel Core i7,1000,0,Nvidia,Windows
1294,HP,Notebook,6,0.712949807856125,29303.4672,0,0,141.21199808219862,AMD Processor,0,0,AMD,Windows
1295,Dell,Notebook,8,0.8329091229351039,42943.1472,0,0,100.45466986113651,Intel Core i7,1000,0,AMD,Others/No OS/Linux
1296,HP,Netbook,2,0.1570037488096647,11135.52,0,0,135.0942111925629,Other Intel Processor,0,0,Intel,Windows
1297,Asus,Notebook,4,0.7884573603642703,38378.6496,0,0,100.45466986113651,Intel Core i7,500,0,Nvidia,Windows
1298,Lenovo,2 in 1 Convertible,4,0.5877866649021191,33992.64,1,1,157.3505121487356,Intel Core i7,0,128,Intel,Windows
1299,Lenovo,2 in 1 Convertible,16,0.26236426446749106,79866.72,1,1,276.053530085501,Intel Core i7,0,512,Intel,Windows
1300,Lenovo,Notebook,2,0.4054651081081644,12201.12,0,0,111.93520355955211,Other Intel Processor,0,0,Intel,Windows
1301,HP,Notebook,6,0.7839015438284094,40705.92,0,0,100.45466986113651,Intel Core i7,1000,0,AMD,Windows
1302,Asus,Notebook,4,0.7884573603642703,19660.32,0,0,100.45466986113651,Other Intel Processor,500,0,Intel,Windows
